"organism";"seq";"address"
"Methanosaeta concilii";"NR_028242.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028242.1"
"Methanosaeta concilii";"NR_103297.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103297.1"
"Methanosaeta concilii";"JN413086.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN413086.1"
"Methanosaeta harundinacea";"KX926560.1";"https://www.ncbi.nlm.nih.gov/nuccore/KX926560.1"
"Methanosaeta harundinacea";"CP003118.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP003118.1"
"Methanosaeta harundinacea";"AY970349.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY970349.1"
"Methanosaeta harundinacea";"AY970348.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY970348.1"
"Methanosaeta harundinacea";"LGHB00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB00000000.1"
"Methanosaeta harundinacea";"LGHB01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000001.1"
"Methanosaeta harundinacea";"LGHB01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000002.1"
"Methanosaeta harundinacea";"LGHB01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000003.1"
"Methanosaeta harundinacea";"LGHB01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000004.1"
"Methanosaeta harundinacea";"LGHB01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000005.1"
"Methanosaeta harundinacea";"LGHB01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000006.1"
"Methanosaeta harundinacea";"LGHB01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000007.1"
"Methanosaeta harundinacea";"LGHB01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000008.1"
"Methanosaeta harundinacea";"LGHB01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000009.1"
"Methanosaeta harundinacea";"LGHB01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000010.1"
"Methanosaeta harundinacea";"LGHB01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000011.1"
"Methanosaeta harundinacea";"LGHB01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000012.1"
"Methanosaeta harundinacea";"LGHB01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000013.1"
"Methanosaeta harundinacea";"LGHB01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000014.1"
"Methanosaeta harundinacea";"LGHB01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/LGHB01000015.1"
"Methanosaeta pelagica";"NR_113571.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_113571.1"
"Methanosaeta pelagica";"AB679169.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB679169.1"
"Methanosaeta pelagica";"AB679167.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB679167.1"
"Methanosaeta thermophila";"AH003995.2";"https://www.ncbi.nlm.nih.gov/nuccore/AH003995.2"
"Methanosaeta thermophila";"LF388677.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF388677.1"
"Methanosaeta thermophila";"LF388676.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF388676.1"
"Methanosaeta thermophila";"LF388675.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF388675.1"
"Methanosaeta thermophila";"LF388674.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF388674.1"
"Methanosaeta thermophila";"AH003996.2";"https://www.ncbi.nlm.nih.gov/nuccore/AH003996.2"
"Methanosaeta thermophila";"LN868388.1";"https://www.ncbi.nlm.nih.gov/nuccore/LN868388.1"
"Methanosaeta thermophila";"HG986095.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986095.1"
"Methanosaeta thermophila";"HG986094.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986094.1"
"Methanosaeta thermophila";"HG986093.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986093.1"
"Methanosaeta thermophila";"HG986092.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986092.1"
"Methanosaeta thermophila";"HG986091.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986091.1"
"Methanosaeta thermophila";"HG986090.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986090.1"
"Methanosaeta thermophila";"HG986089.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986089.1"
"Methanosaeta thermophila";"HG986088.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986088.1"
"Methanosaeta thermophila";"HG986087.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986087.1"
"Methanosaeta thermophila";"HG986086.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986086.1"
"Methanosaeta thermophila";"HG986085.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986085.1"
"Methanosaeta thermophila";"HG986084.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986084.1"
"Methanosaeta thermophila";"HG986083.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG986083.1"
"Methanosalsum zhilinae";"LP130444.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP130444.1"
"Methanosalsum zhilinae";"LP129108.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129108.1"
"Methanosalsum zhilinae";"LP127947.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP127947.1"
"Methanosalsum zhilinae";"LP127782.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP127782.1"
"Methanosalsum zhilinae";"LP127781.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP127781.1"
"Methanosalsum zhilinae";"LP125805.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP125805.1"
"Methanosalsum zhilinae";"LP124642.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124642.1"
"Methanosalsum zhilinae";"NC_015676.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_015676.1"
"Methanosalsum zhilinae";"CP002101.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002101.1"
"Methanosalsum zhilinae";"NR_103043.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103043.1"
"Methanosalsum zhilinae";"NR_102894.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102894.1"
"Methanosalsum zhilinae";"NR_044593.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044593.1"
"Methanosalsum zhilinae";"NR_103232.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103232.1"
"Methanosalsum zhilinae";"KF952478.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952478.1"
"Methanosalsum zhilinae";"KF952477.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952477.1"
"Methanosalsum zhilinae";"KF952476.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952476.1"
"Methanosalsum zhilinae";"KF952475.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952475.1"
"Methanosalsum zhilinae";"KF952461.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952461.1"
"Methanosalsum zhilinae";"KF952460.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952460.1"
"Methanosalsum zhilinae";"KF952459.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF952459.1"
"Methanosarcina acetivorans";"LQ221429.1";"https://www.ncbi.nlm.nih.gov/nuccore/LQ221429.1"
"Methanosarcina acetivorans";"LF149510.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF149510.1"
"Methanosarcina acetivorans";"U78295.1";"https://www.ncbi.nlm.nih.gov/nuccore/U78295.1"
"Methanosarcina acetivorans";"AF319043.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF319043.1"
"Methanosarcina acetivorans";"AF319042.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF319042.1"
"Methanosarcina acetivorans";"LG109986.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG109986.1"
"Methanosarcina acetivorans";"LG076047.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG076047.1"
"Methanosarcina acetivorans";"LG076039.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG076039.1"
"Methanosarcina acetivorans";"LP129974.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129974.1"
"Methanosarcina acetivorans";"LP128191.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128191.1"
"Methanosarcina acetivorans";"LP126830.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126830.1"
"Methanosarcina acetivorans";"LP125738.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP125738.1"
"Methanosarcina acetivorans";"LP124569.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124569.1"
"Methanosarcina acetivorans";"NC_003552.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_003552.1"
"Methanosarcina acetivorans";"HG323567.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323567.1"
"Methanosarcina acetivorans";"HG323566.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323566.1"
"Methanosarcina acetivorans";"NR_076184.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_076184.1"
"Methanosarcina acetivorans";"NR_074110.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_074110.1"
"Methanosarcina acetivorans";"NR_044724.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044724.1"
"Methanosarcina acetivorans";"NR_075135.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_075135.1"
"Methanosarcina baltica";"LC015100.1";"https://www.ncbi.nlm.nih.gov/nuccore/LC015100.1"
"Methanosarcina baltica";"AB973356.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB973356.1"
"Methanosarcina baltica";"NR_041986.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_041986.1"
"Methanosarcina baltica";"AY663809.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY663809.1"
"Methanosarcina baltica";"AJ238648.1";"https://www.ncbi.nlm.nih.gov/nuccore/AJ238648.1"
"Methanosarcina barkeri";"JQ346756.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346756.1"
"Methanosarcina barkeri";"LF149509.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF149509.1"
"Methanosarcina barkeri";"LF149579.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF149579.1"
"Methanosarcina barkeri";"AY064401.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY064401.1"
"Methanosarcina barkeri";"CP009529.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009529.1"
"Methanosarcina barkeri";"CP009527.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009527.1"
"Methanosarcina barkeri";"CP009525.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009525.1"
"Methanosarcina barkeri";"DQ104433.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ104433.1"
"Methanosarcina barkeri";"CP000098.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP000098.1"
"Methanosarcina barkeri";"AF254784.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF254784.1"
"Methanosarcina barkeri";"AF208389.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF208389.1"
"Methanosarcina barkeri";"AF153454.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF153454.1"
"Methanosarcina barkeri";"AF153453.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF153453.1"
"Methanosarcina barkeri";"AF046875.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF046875.1"
"Methanosarcina barkeri";"S51589.1";"https://www.ncbi.nlm.nih.gov/nuccore/S51589.1"
"Methanosarcina barkeri";"AF337056.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF337056.1"
"Methanosarcina barkeri";"LG110055.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG110055.1"
"Methanosarcina barkeri";"LG109985.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG109985.1"
"Methanosarcina barkeri";"LG076046.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG076046.1"
"Methanosarcina barkeri";"LG076037.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG076037.1"
"Methanosarcina horonobensis";"BBCW01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000001.1"
"Methanosarcina horonobensis";"BBCW01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000002.1"
"Methanosarcina horonobensis";"BBCW01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000003.1"
"Methanosarcina horonobensis";"BBCW01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000004.1"
"Methanosarcina horonobensis";"BBCW01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000005.1"
"Methanosarcina horonobensis";"BBCW01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000006.1"
"Methanosarcina horonobensis";"BBCW01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000007.1"
"Methanosarcina horonobensis";"BBCW01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000008.1"
"Methanosarcina horonobensis";"BBCW01000009.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000009.1"
"Methanosarcina horonobensis";"BBCW01000010.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000010.1"
"Methanosarcina horonobensis";"BBCW01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000011.1"
"Methanosarcina horonobensis";"BBCW01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000012.1"
"Methanosarcina horonobensis";"BBCW01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000013.1"
"Methanosarcina horonobensis";"BBCW01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000014.1"
"Methanosarcina horonobensis";"BBCW01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000015.1"
"Methanosarcina horonobensis";"BBCW01000016.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000016.1"
"Methanosarcina horonobensis";"BBCW01000017.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000017.1"
"Methanosarcina horonobensis";"BBCW01000018.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000018.1"
"Methanosarcina horonobensis";"BBCW01000019.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000019.1"
"Methanosarcina horonobensis";"BBCW01000020.1";"https://www.ncbi.nlm.nih.gov/nuccore/BBCW01000020.1"
"Methanosarcina lacustris";"KU991821.1";"https://www.ncbi.nlm.nih.gov/nuccore/KU991821.1"
"Methanosarcina lacustris";"AF296358.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF296358.1"
"Methanosarcina lacustris";"AF296357.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF296357.1"
"Methanosarcina lacustris";"AF296356.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF296356.1"
"Methanosarcina lacustris";"AF296355.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF296355.1"
"Methanosarcina lacustris";"AY260443.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260443.1"
"Methanosarcina lacustris";"AY260439.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260439.1"
"Methanosarcina lacustris";"AY260438.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260438.1"
"Methanosarcina lacustris";"NZ_CP009515.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CP009515.1"
"Methanosarcina lacustris";"LC015101.1";"https://www.ncbi.nlm.nih.gov/nuccore/LC015101.1"
"Methanosarcina lacustris";"AB973355.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB973355.1"
"Methanosarcina lacustris";"CP009515.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009515.1"
"Methanosarcina lacustris";"NR_041876.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_041876.1"
"Methanosarcina lacustris";"AY260431.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260431.1"
"Methanosarcina lacustris";"AY260430.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260430.1"
"Methanosarcina lacustris";"DQ058823.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ058823.1"
"Methanosarcina lacustris";"AF432127.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF432127.1"
"Methanosarcina mazei";"LQ681485.1";"https://www.ncbi.nlm.nih.gov/nuccore/LQ681485.1"
"Methanosarcina mazei";"LQ278123.1";"https://www.ncbi.nlm.nih.gov/nuccore/LQ278123.1"
"Methanosarcina mazei";"JQ346757.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346757.1"
"Methanosarcina mazei";"KX826992.1";"https://www.ncbi.nlm.nih.gov/nuccore/KX826992.1"
"Methanosarcina mazei";"LF149511.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF149511.1"
"Methanosarcina mazei";"LF149574.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF149574.1"
"Methanosarcina mazei";"DQ297934.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ297934.1"
"Methanosarcina mazei";"AF414043.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414043.1"
"Methanosarcina mazei";"AF090201.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF090201.1"
"Methanosarcina mazei";"AY260440.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY260440.1"
"Methanosarcina mazei";"U47274.1";"https://www.ncbi.nlm.nih.gov/nuccore/U47274.1"
"Methanosarcina mazei";"EF452663.1";"https://www.ncbi.nlm.nih.gov/nuccore/EF452663.1"
"Methanosarcina mazei";"LG110050.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG110050.1"
"Methanosarcina mazei";"LG109987.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG109987.1"
"Methanosarcina mazei";"LG076048.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG076048.1"
"Methanosarcina mazei";"LG076034.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG076034.1"
"Methanosarcina mazei";"HZ468261.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ468261.1"
"Methanosarcina mazei";"HZ468259.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ468259.1"
"Methanosarcina mazei";"LP129975.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129975.1"
"Methanosarcina mazei";"LP128192.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128192.1"
"Methanosarcina semesiae";"NR_028182.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028182.1"
"Methanosarcina semesiae";"AJ012742.1";"https://www.ncbi.nlm.nih.gov/nuccore/AJ012742.1"
"Methanosarcina siciliae";"NZ_CP009508.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CP009508.1"
"Methanosarcina siciliae";"NZ_CP009506.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CP009506.1"
"Methanosarcina siciliae";"CP009508.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009508.1"
"Methanosarcina siciliae";"CP009507.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009507.1"
"Methanosarcina siciliae";"CP009506.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009506.1"
"Methanosarcina siciliae";"NR_104757.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104757.1"
"Methanosarcina siciliae";"KF999876.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF999876.1"
"Methanosarcina siciliae";"JX943603.1";"https://www.ncbi.nlm.nih.gov/nuccore/JX943603.1"
"Methanosarcina siciliae";"U22248.1";"https://www.ncbi.nlm.nih.gov/nuccore/U22248.1"
"Methanosarcina siciliae";"FR733698.1";"https://www.ncbi.nlm.nih.gov/nuccore/FR733698.1"
"Methanosarcina siciliae";"U89773.1";"https://www.ncbi.nlm.nih.gov/nuccore/U89773.1"
"Methanosarcina siciliae";"U20153.1";"https://www.ncbi.nlm.nih.gov/nuccore/U20153.1"
"Methanosarcina soligelidi";"NZ_JQLR00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JQLR00000000.1"
"Methanosarcina soligelidi";"NZ_JQLR01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JQLR01000001.1"
"Methanosarcina soligelidi";"AB973359.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB973359.1"
"Methanosarcina soligelidi";"NR_109423.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_109423.1"
"Methanosarcina soligelidi";"JQLR01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQLR01000001.1"
"Methanosarcina soligelidi";"KJ432634.1";"https://www.ncbi.nlm.nih.gov/nuccore/KJ432634.1"
"Methanosarcina soligelidi";"JF812255.1";"https://www.ncbi.nlm.nih.gov/nuccore/JF812255.1"
"Methanosarcina spelaei";"NR_134083.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_134083.1"
"Methanosarcina spelaei";"LC006853.1";"https://www.ncbi.nlm.nih.gov/nuccore/LC006853.1"
"Methanosarcina spelaei";"KJ608060.1";"https://www.ncbi.nlm.nih.gov/nuccore/KJ608060.1"
"Methanosarcina spelaei";"JF812257.1";"https://www.ncbi.nlm.nih.gov/nuccore/JF812257.1"
"Methanosarcina thermophila";"AP017646.1";"https://www.ncbi.nlm.nih.gov/nuccore/AP017646.1"
"Methanosarcina thermophila";"JQ346758.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346758.1"
"Methanosarcina thermophila";"JN173075.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173075.1"
"Methanosarcina thermophila";"JN173074.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173074.1"
"Methanosarcina thermophila";"JN173073.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173073.1"
"Methanosarcina thermophila";"JN173072.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173072.1"
"Methanosarcina thermophila";"JN173071.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173071.1"
"Methanosarcina thermophila";"JN173070.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173070.1"
"Methanosarcina thermophila";"JN173069.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173069.1"
"Methanosarcina thermophila";"JN173068.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173068.1"
"Methanosarcina thermophila";"JN173067.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173067.1"
"Methanosarcina thermophila";"JN173066.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173066.1"
"Methanosarcina thermophila";"JN173065.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173065.1"
"Methanosarcina thermophila";"JN173064.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173064.1"
"Methanosarcina thermophila";"JN173063.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173063.1"
"Methanosarcina thermophila";"JN173062.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173062.1"
"Methanosarcina thermophila";"JN173061.1";"https://www.ncbi.nlm.nih.gov/nuccore/JN173061.1"
"Methanosarcina thermophila";"AF276772.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF276772.1"
"Methanosarcina thermophila";"AF153452.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF153452.1"
"Methanosarcina thermophila";"AF026165.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF026165.1"
"Methanosarcina vacuolata";"CP009519.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009519.1"
"Methanosarcina vacuolata";"NZ_CP009520.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CP009520.1"
"Methanosarcina vacuolata";"NZ_CP009519.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_CP009519.1"
"Methanosarcina vacuolata";"CP009520.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP009520.1"
"Methanosarcina vacuolata";"NR_104728.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104728.1"
"Methanosarcina vacuolata";"U22251.1";"https://www.ncbi.nlm.nih.gov/nuccore/U22251.1"
"Methanosarcina vacuolata";"FR733661.1";"https://www.ncbi.nlm.nih.gov/nuccore/FR733661.1"
"Methanosarcina vacuolata";"X62864.1";"https://www.ncbi.nlm.nih.gov/nuccore/X62864.1"
"Methanosarcina vacuolata";"U20150.1";"https://www.ncbi.nlm.nih.gov/nuccore/U20150.1"
"Methanosphaera cuniculi";"NR_104874.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104874.1"
"Methanosphaera cuniculi";"HE582783.1";"https://www.ncbi.nlm.nih.gov/nuccore/HE582783.1"
"Methanosphaera stadtmanae";"LF651863.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF651863.1"
"Methanosphaera stadtmanae";"JQ346752.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346752.1"
"Methanosphaera stadtmanae";"LF134257.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF134257.1"
"Methanosphaera stadtmanae";"LF136289.1";"https://www.ncbi.nlm.nih.gov/nuccore/LF136289.1"
"Methanosphaera stadtmanae";"EU034643.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU034643.1"
"Methanosphaera stadtmanae";"EU034642.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU034642.1"
"Methanosphaera stadtmanae";"AF414047.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414047.1"
"Methanosphaera stadtmanae";"LG104635.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG104635.1"
"Methanosphaera stadtmanae";"LG085852.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG085852.1"
"Methanosphaera stadtmanae";"HZ485945.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ485945.1"
"Methanosphaera stadtmanae";"NC_007681.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_007681.1"
"Methanosphaera stadtmanae";"HG323547.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323547.1"
"Methanosphaera stadtmanae";"NR_118368.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_118368.1"
"Methanosphaera stadtmanae";"NR_115171.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_115171.1"
"Methanosphaera stadtmanae";"NR_076373.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_076373.1"
"Methanosphaera stadtmanae";"NR_074323.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_074323.1"
"Methanosphaera stadtmanae";"NR_028236.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028236.1"
"Methanosphaera stadtmanae";"NR_075339.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_075339.1"
"Methanosphaera stadtmanae";"CP000102.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP000102.1"
"Methanosphaera stadtmanae";"HV962377.1";"https://www.ncbi.nlm.nih.gov/nuccore/HV962377.1"
"Methanosphaerula palustris";"EU296536.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU296536.1"
"Methanosphaerula palustris";"KX261413.1";"https://www.ncbi.nlm.nih.gov/nuccore/KX261413.1"
"Methanosphaerula palustris";"CP001338.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP001338.1"
"Methanosphaerula palustris";"NC_011832.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_011832.1"
"Methanosphaerula palustris";"HG323563.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323563.1"
"Methanosphaerula palustris";"NR_076620.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_076620.1"
